key_id,match name,match date,team_name,family_name,given_name,shirt_number,player_team_name,minute_label,penalty
488,West Germany v Czechoslovakia,1958-06-11,Czechoslovakia ,Dvořák,Milan,0,Czechoslovakia,24',Yes
489,West Germany v Czechoslovakia,1958-06-11,Czechoslovakia ,Zikán,Zdeněk,0,Czechoslovakia,42',No
490,Paraguay v Scotland,1958-06-11,Paraguay ,Agüero,Juan Bautista,0,Paraguay,4',No
491,Paraguay v Scotland,1958-06-11,Paraguay ,Ré,Cayetano,0,Paraguay,45',No
492,Paraguay v Scotland,1958-06-11,Paraguay ,Parodi,José,0,Paraguay,73',No
493,Paraguay v Scotland,1958-06-11,Scotland ,Mudie,Jackie,0,Scotland,24',No
494,Paraguay v Scotland,1958-06-11,Scotland ,Collins,Bobby,0,Scotland,74',No
495,Yugoslavia v France,1958-06-11,Yugoslavia ,Petaković,Aleksandar,0,Yugoslavia,16',No
496,Yugoslavia v France,1958-06-11,Yugoslavia ,Veselinović,Todor,0,Yugoslavia,63',No
497,Yugoslavia v France,1958-06-11,Yugoslavia ,Veselinović,Todor,0,Yugoslavia,88',No
498,Yugoslavia v France,1958-06-11,France ,Fontaine,Just,0,France,4',No
499,Yugoslavia v France,1958-06-11,France ,Fontaine,Just,0,France,85',No
500,Mexico v Wales,1958-06-11,Mexico ,Belmonte,Jaime,0,Mexico,89',No
501,Mexico v Wales,1958-06-11,Wales ,Allchurch,Ivor,0,Wales,32',No
502,Soviet Union v Austria,1958-06-11,Soviet Union ,Ilyin,Anatoli,0,Soviet Union,15',No
503,Soviet Union v Austria,1958-06-11,Soviet Union ,Ivanov,Valentin,0,Soviet Union,62',No
504,Sweden v Hungary,1958-06-12,Sweden ,Hamrin,Kurt,0,Sweden,34',No
505,Sweden v Hungary,1958-06-12,Sweden ,Hamrin,Kurt,0,Sweden,55',No
506,Sweden v Hungary,1958-06-12,Hungary ,Tichy,Lajos,0,Hungary,77',No
507,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Dvořák,Milan,0,Czechoslovakia,8',No
508,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Zikán,Zdeněk,0,Czechoslovakia,17',No
509,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Zikán,Zdeněk,0,Czechoslovakia,40',No
510,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Feureisl,Jiří,0,Czechoslovakia,69',No
511,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Hovorka,Václav,0,Czechoslovakia,82',No
512,Czechoslovakia v Argentina,1958-06-15,Czechoslovakia ,Hovorka,Václav,0,Czechoslovakia,89',No
513,Czechoslovakia v Argentina,1958-06-15,Argentina ,Corbatta,Oreste,0,Argentina,65',Yes
514,West Germany v Northern Ireland,1958-06-15,West Germany ,Rahn,Helmut,0,West Germany,20',No
515,West Germany v Northern Ireland,1958-06-15,West Germany ,Seeler,Uwe,0,West Germany,78',No
516,West Germany v Northern Ireland,1958-06-15,Northern Ireland ,McParland,Peter,0,Northern Ireland,18',No
517,West Germany v Northern Ireland,1958-06-15,Northern Ireland ,McParland,Peter,0,Northern Ireland,60',No
518,France v Scotland,1958-06-15,France ,Kopa,Raymond,0,France,22',No
519,France v Scotland,1958-06-15,France ,Fontaine,Just,0,France,44',No
520,France v Scotland,1958-06-15,Scotland ,Baird,Sammy,0,Scotland,58',No
521,Paraguay v Yugoslavia,1958-06-15,Paraguay ,Parodi,José,0,Paraguay,20',No
522,Paraguay v Yugoslavia,1958-06-15,Paraguay ,Agüero,Juan Bautista,0,Paraguay,52',No
523,Paraguay v Yugoslavia,1958-06-15,Paraguay ,Romero,Jorge Lino,0,Paraguay,80',No
524,Paraguay v Yugoslavia,1958-06-15,Yugoslavia ,Ognjanović,Radivoje,0,Yugoslavia,18',No
525,Paraguay v Yugoslavia,1958-06-15,Yugoslavia ,Veselinović,Todor,0,Yugoslavia,21',No
526,Paraguay v Yugoslavia,1958-06-15,Yugoslavia ,Rajkov,Zdravko,0,Yugoslavia,73',No
527,Hungary v Mexico,1958-06-15,Hungary ,Tichy,Lajos,0,Hungary,19',No
528,Hungary v Mexico,1958-06-15,Hungary ,Tichy,Lajos,0,Hungary,46',No
529,Hungary v Mexico,1958-06-15,Hungary ,Sándor,Károly,0,Hungary,54',No
530,Hungary v Mexico,1958-06-15,Hungary ,Bencsics,József,0,Hungary,69',No
531,Brazil v Soviet Union,1958-06-15,Brazil ,Vavá,not applicable,0,Brazil,3',No
532,Brazil v Soviet Union,1958-06-15,Brazil ,Vavá,not applicable,0,Brazil,77',No
533,England v Austria,1958-06-15,England ,Haynes,Johnny,0,England,56',No
534,England v Austria,1958-06-15,England ,Kevan,Derek,0,England,74',No
535,England v Austria,1958-06-15,Austria ,Koller,Karl,0,Austria,15',No
536,England v Austria,1958-06-15,Austria ,Körner,Alfred,0,Austria,71',No
537,Northern Ireland v Czechoslovakia,1958-06-17,Northern Ireland ,McParland,Peter,0,Northern Ireland,44',No
538,Northern Ireland v Czechoslovakia,1958-06-17,Northern Ireland ,McParland,Peter,0,Northern Ireland,97',No
539,Northern Ireland v Czechoslovakia,1958-06-17,Czechoslovakia ,Zikán,Zdeněk,0,Czechoslovakia,18',No
540,Wales v Hungary,1958-06-17,Wales ,Allchurch,Ivor,0,Wales,55',No
541,Wales v Hungary,1958-06-17,Wales ,Medwin,Terry,0,Wales,76',No
542,Wales v Hungary,1958-06-17,Hungary ,Tichy,Lajos,0,Hungary,33',No
543,Soviet Union v England,1958-06-17,Soviet Union ,Ilyin,Anatoli,0,Soviet Union,69',No
544,Brazil v Wales,1958-06-19,Brazil ,Pelé,not applicable,0,Brazil,66',No
545,France v Northern Ireland,1958-06-19,France ,Wisnieski,Maryan,0,France,44',No
546,France v Northern Ireland,1958-06-19,France ,Fontaine,Just,0,France,55',No
547,France v Northern Ireland,1958-06-19,France ,Fontaine,Just,0,France,63',No
548,France v Northern Ireland,1958-06-19,France ,Piantoni,Roger,0,France,68',No
549,Sweden v Soviet Union,1958-06-19,Sweden ,Hamrin,Kurt,0,Sweden,49',No
550,Sweden v Soviet Union,1958-06-19,Sweden ,Simonsson,Agne,0,Sweden,88',No
551,West Germany v Yugoslavia,1958-06-19,West Germany ,Rahn,Helmut,0,West Germany,12',No
552,Brazil v France,1958-06-24,Brazil ,Vavá,not applicable,0,Brazil,2',No
553,Brazil v France,1958-06-24,Brazil ,Didi,not applicable,0,Brazil,39',No
554,Brazil v France,1958-06-24,Brazil ,Pelé,not applicable,0,Brazil,52',No
555,Brazil v France,1958-06-24,Brazil ,Pelé,not applicable,0,Brazil,64',No
556,Brazil v France,1958-06-24,Brazil ,Pelé,not applicable,0,Brazil,75',No
557,Brazil v France,1958-06-24,France ,Fontaine,Just,0,France,9',No
558,Brazil v France,1958-06-24,France ,Piantoni,Roger,0,France,83',No
559,Sweden v West Germany,1958-06-24,Sweden ,Skoglund,Lennart,0,Sweden,32',No
560,Sweden v West Germany,1958-06-24,Sweden ,Gren,Gunnar,0,Sweden,81',No
561,Sweden v West Germany,1958-06-24,Sweden ,Hamrin,Kurt,0,Sweden,88',No
562,Sweden v West Germany,1958-06-24,West Germany ,Schäfer,Hans,0,West Germany,24',No
563,France v West Germany,1958-06-28,France ,Fontaine,Just,0,France,16',No
564,France v West Germany,1958-06-28,France ,Fontaine,Just,0,France,36',No
565,France v West Germany,1958-06-28,France ,Fontaine,Just,0,France,78',No
566,France v West Germany,1958-06-28,France ,Fontaine,Just,0,France,89',No
567,France v West Germany,1958-06-28,France ,Kopa,Raymond,0,France,27',Yes
